id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1534021,FURNISHED APARTMENT WITH LARGE ROOM #7,7799719,Jon,,Haight Ashbury,37.76969818,-122.4448293,Entire home/apt,148,30,6,9/9/2018,0.1,7,360
1535946,"View Home-Mission Dolores Park, Btwn Castro & Noe",8191087,Robert,,Castro/Upper Market,37.75767492,-122.4281231,Entire home/apt,395,2,71,8/21/2018,1.12,2,154
1537497,Great Hayes Valley 1 BR (#10),3977854,Michael,,South of Market,37.77222657,-122.419416,Entire home/apt,130,30,34,12/2/2018,0.56,5,365
1547477,Great Hayes Valley Studio (#4),3977854,Michael,,Western Addition,37.78036487,-122.424103,Entire home/apt,100,30,29,11/28/2018,0.48,5,365
1550913,Modern townhouse a block from BART!,497158,Seth And Alexa,,Mission,37.75241542,-122.4195749,Entire home/apt,199,5,125,11/21/2018,1.95,1,120
1556680,【 Walk Score 80 】Wrap-Around Deck【Next to GG Park】,8286990,Samantha,,Outer Richmond,37.77373215,-122.4996413,Entire home/apt,145,2,320,11/18/2018,5.78,1,102
1565576,Modern Condo with Victorian charm in Noe Valley,6846631,Peter,,South of Market,37.77384281,-122.4190903,Entire home/apt,150,30,0,,,1,105
1578597,The Skyline Suite (w/ Kitchenette),8390846,Jon-Pierre (& Joel),,Potrero Hill,37.75857707,-122.4015224,Entire home/apt,209,1,398,11/15/2018,6.81,1,165
1579304,"Artist/Designer House, Garden, Hot tub, parking",8401865,Amy,,Bernal Heights,37.73751153,-122.4132906,Entire home/apt,485,5,4,8/1/2018,0.09,1,6
1584021,"Unwind with a BBQ at a Cozy, Stylish Mission Home",339788,Brett,,Mission,37.76662641,-122.4201955,Entire home/apt,395,30,125,9/29/2018,1.95,1,338
1587410,Quiet and Vibrant Mission District,3563770,Laurel,,Mission,37.7579646,-122.4190255,Entire home/apt,180,6,72,10/23/2018,1.13,1,236
1588695,Spacious 1 bedroom in Dolores Park,8473196,Sergio,,Castro/Upper Market,37.75909032,-122.4289522,Entire home/apt,120,30,37,8/30/2018,0.59,1,320
1589228,Newly Modernized Home from Home,8478388,Claire,,Bernal Heights,37.74387223,-122.4233824,Entire home/apt,350,30,10,2/9/2015,0.16,1,0
1596696,Beautiful Garden Cottage,8513389,Jorge & Nicolas,,Western Addition,37.78024112,-122.4434522,Entire home/apt,160,2,252,12/1/2018,3.95,3,18
1596884,TOP FLOOR FLAT IN NOB HILL 3 BEDRM,2268272,Property,,Nob Hill,37.79194101,-122.4154853,Entire home/apt,225,31,0,,,2,365
1598489,Rustic Modern Studio Apartment with Private Patio,3889432,Tara,,South of Market,37.77330573,-122.412615,Entire home/apt,225,1,70,12/1/2018,2.85,1,32
1598872,Charming Victorian Flat,8523981,Teresa,,Western Addition,37.77014511,-122.4292922,Entire home/apt,220,7,33,10/22/2018,0.52,1,1
1598886,Complete private oasis,528080,Kp,,Marina,37.79715261,-122.429583,Private room,95,4,72,11/14/2018,1.13,2,331
1605483,"Cozy Blue Room: Haight, Central SF!",1125797,Siobhann,,Haight Ashbury,37.76551046,-122.4494596,Private room,89,2,125,11/17/2018,2.12,1,189
1606292,Great Hayes Valley Studio (#3),3977854,Michael,,Western Addition,37.77628654,-122.4262108,Entire home/apt,100,30,39,10/22/2018,0.64,5,350
1614453,Union Square Hotel/Timeshare Studio,6346492,Dana,,Downtown/Civic Center,37.78758603,-122.4090527,Private room,169,2,55,5/4/2017,0.86,29,0
1614622,Great for Business Travelers - NOPA,2343472,Sal,,Western Addition,37.78045102,-122.4454123,Private room,185,1,72,10/26/2018,1.13,2,365
1615088,AlamoSquare w/2 Twin XL or King bed,180342,Jack & Jason,,Western Addition,37.78009476,-122.4386478,Private room,99,2,176,11/15/2018,3.79,2,276
1615158,Private Bed&Bath in House by Beach,8597535,Laura,,Outer Sunset,37.75578278,-122.498341,Private room,85,1,126,11/9/2018,1.98,4,69
1618782,Luxe Lower Pac Heights Victorian,172177,Tim,,Western Addition,37.78762883,-122.4394609,Private room,195,2,45,6/29/2018,0.71,2,33
1620039,Perfect Timeshare/Hotel (Union Sq.),6346492,Dana,,Downtown/Civic Center,37.78777539,-122.4098325,Private room,175,1,69,9/2/2016,1.08,29,0
1620411,Cozy Noe Valley Studio,8399182,Amitsa,,Mission,37.7501703,-122.4248682,Entire home/apt,175,3,117,11/17/2018,1.89,1,51
1623609,Private suite - in vibrant Mission,8633891,Ingrid,,Mission,37.75942336,-122.4075424,Private room,145,3,192,11/30/2018,3.09,1,240
1624068,Wonderful SF Timeshare/Hotel,6346492,Dana,,Downtown/Civic Center,37.78775604,-122.4097853,Private room,169,2,48,8/31/2017,0.77,29,0
1627259,***** BEST views + reviews! 5/5 stars,2682061,Jose,,Nob Hill,37.79672799,-122.4119063,Private room,166,30,38,9/3/2017,0.66,4,335
1629330,Enjoy luxury condo in San Francisco,4895196,Tomasz,,South of Market,37.77958077,-122.3974322,Entire home/apt,200,30,22,6/7/2018,0.35,1,365
1629577,San Francisco gem at McLaren Park,8660028,Camilla,,Excelsior,37.72449985,-122.4235816,Entire home/apt,240,30,38,6/15/2018,0.6,1,363
1629734,Marina flat in the thick of it all.,528080,Kp,,Marina,37.79693383,-122.429978,Entire home/apt,173,3,29,10/16/2018,0.75,2,32
1629740,Large Timeshare/Hotel Rm (Union Sq),6346492,Dana,,Downtown/Civic Center,37.78914611,-122.4096178,Private room,169,1,55,10/27/2017,0.87,29,0
1632521,"Nob Hill charm, location, and view!",8539143,Dave,,Nob Hill,37.79533033,-122.4131665,Entire home/apt,218,2,41,11/30/2018,0.66,1,249
1633126,Gorgeous & quiet apartment on a San Francisco hill,2712969,Fesh,,Excelsior,37.73100622,-122.4228963,Entire home/apt,139,3,44,11/16/2018,1.56,1,80
1633173,Private San Francisco Suite,8676376,Herbert,,Excelsior,37.72571071,-122.4181395,Private room,65,1,173,11/30/2018,5.22,4,73
1633225,Room with spectacular Bay views,8676376,Herbert,,Excelsior,37.72545413,-122.4188909,Private room,61,1,90,11/20/2018,1.44,4,52
1633933,Rare Loft in Victorian house,484257,Jean-Michel,,Haight Ashbury,37.77014552,-122.4535283,Private room,139,30,72,6/27/2018,1.14,1,365
1636810,Luxury SoMa 2Bd 2Ba loft w/parking,7784270,Simone,,South of Market,37.77423602,-122.4105896,Entire home/apt,290,30,39,1/1/2017,0.61,1,365
1641060,Perfect West Portal Private Suite! ,6869592,Sharon,,West of Twin Peaks,37.73931556,-122.4621113,Entire home/apt,225,3,61,10/25/2018,0.98,2,305
1645724,Private bed/bath: 5 min to metro,1686240,Grace,,Ocean View,37.71574125,-122.464858,Private room,29,30,8,1/30/2015,0.13,1,351
1651228,Room in Modern Victorian Apartment with a Light-Filled Library,172177,Tim,,Western Addition,37.78481832,-122.4413646,Private room,240,2,35,10/25/2018,0.56,2,132
1655446,4BD Noe Valley/Mission Victorian VIEW Masterpiece,8776667,Jessica,,Mission,37.75292236,-122.4231987,Entire home/apt,539,4,105,11/12/2018,1.67,1,42
1665516,1Br/1Ba Apt in the Richmond Dist,3071180,Adam&Roz,,Outer Richmond,37.78000219,-122.4825284,Entire home/apt,150,3,162,11/20/2018,3.27,1,258
1671260,Room in a Victorian - BEST part of Potrero Hill!,1718024,Sasha,,Potrero Hill,37.76182628,-122.3931227,Private room,95,2,138,11/30/2018,2.21,1,28
1672055,"❤️Fantastic Luxury Penthouse Apartment, Great View",262875,Paul,,Twin Peaks,37.74845625,-122.4448032,Entire home/apt,195,30,0,,,3,104
1672896,"Sunny View Home, Garden & Garage",5026307,Holly,,Excelsior,37.72662054,-122.4193382,Entire home/apt,235,30,86,11/25/2018,1.92,1,323
1673011,Stunning Home on Liberty St w Views-Business Ready,8856312,Drew,,Castro/Upper Market,37.75868556,-122.4267954,Entire home/apt,525,3,130,11/19/2018,2.08,1,137
1676460,FURNISHED STUDIO APARTMENT,7799719,Jon,,Castro/Upper Market,37.75860102,-122.4430496,Entire home/apt,141,30,2,7/31/2018,0.04,7,365
1682072,Large Remodeled Flat with Parking,1886352,Yelena,,Western Addition,37.782775,-122.4431321,Entire home/apt,175,30,88,8/31/2018,1.41,2,46
1683892,Perfect Top Floor Condo,8903768,Andy,,Marina,37.80279966,-122.4407822,Entire home/apt,330,4,10,8/4/2018,0.16,1,0
1684346,Studio Timeshare/Hotel (Union Sq.),6346492,Dana,,Downtown/Civic Center,37.7884024,-122.4093143,Private room,179,1,45,11/3/2016,0.72,29,0
1687330,Home Away from Home,6954280,Christine,,Inner Richmond,37.78454795,-122.4752043,Entire home/apt,190,1,56,11/29/2018,0.9,2,8
1696666,Alamo Square,8958907,Judy,,Western Addition,37.77721896,-122.4365559,Entire home/apt,1000,30,126,8/13/2018,2.01,5,365
1698594,Artsy Victorian Modern,5803665,Jacqui,,Haight Ashbury,37.77111731,-122.4511406,Entire home/apt,440,5,2,1/2/2014,0.03,2,113
1699390,Historic Victorian in Vibrant Mission District,8973745,Natasha,,Mission,37.7515399,-122.420379,Private room,115,2,172,11/26/2018,2.72,1,319
1721354,Chic Designer's Condominium with Outdoor Terrace,619278,Andrew,,Haight Ashbury,37.76813384,-122.4462902,Entire home/apt,389,2,19,9/25/2018,0.36,1,5
1724819,Vistas & Zen above SF/ Twin Peaks,9091173,Natasha,,Twin Peaks,37.75859842,-122.4504904,Entire home/apt,350,3,235,11/24/2018,3.72,1,144
1725833,"Sunny Waterfront Condo, South Beach",9095863,Deborah,,South of Market,37.78898574,-122.3893313,Entire home/apt,325,30,26,7/10/2017,0.41,1,339
1725853,Modern Luxury Private SanFran Casa,9095946,Lina & Alex,,Outer Sunset,37.74732785,-122.489515,Entire home/apt,133,2,335,11/25/2018,5.32,1,285
1728497,4-Bed Luxury Victorian,100800,Cynthia,,Western Addition,37.78628528,-122.4330952,Entire home/apt,750,6,4,1/5/2018,0.11,2,1
1733056,Tasteful flat in great neighborhood,9130610,Mark,,Mission,37.75724979,-122.4100377,Entire home/apt,290,4,15,9/17/2018,0.28,2,84
1738415,"Quiet alley retreat, spacious 1BR 1.5Ba, central",3273603,Donna,,Western Addition,37.77358049,-122.4280637,Entire home/apt,180,1,386,12/4/2018,6.14,2,161
1740537,Gorgeous Dolores Garden Apartment,1360869,Joanne,,Noe Valley,37.75538041,-122.426547,Entire home/apt,165,30,100,12/8/2017,1.6,1,317
1743201,Comfy King in a restored Edwardian,9177164,Beth,,Haight Ashbury,37.77397227,-122.4422614,Private room,90,1,106,11/16/2018,2.6,4,128
1747531,Spacious Bright Room near UCSF/Golden Gate Park,6826768,Betânia,,Inner Sunset,37.75816165,-122.4627839,Private room,60,30,9,8/1/2018,0.5,1,195
1750093,Spacious room in Potrero Hill,1754297,Daniel,,Potrero Hill,37.75720055,-122.3926007,Private room,115,2,110,11/15/2018,2.04,1,56
1752371,*Comfortable & Peaceful Place with Private Garden!,9218238,Rico,,Bernal Heights,37.74076751,-122.4113358,Entire home/apt,155,2,66,11/27/2018,6.33,1,72
1752535,"Marina 2 Bed House, Garage, Outdoor",3130819,Shana,,Marina,37.80146547,-122.4327502,Entire home/apt,215,30,15,11/5/2014,0.24,2,327
1756469,185sqm/2000sqft Quiet Whole Cottage,1323711,Mayu,,Noe Valley,37.75377922,-122.4334322,Entire home/apt,280,31,0,,,1,0
1759087,MODERN SUITE WITH PRIVATE ENTRANCE,9248549,Gerardo,,Potrero Hill,37.76492078,-122.3972241,Entire home/apt,210,2,170,11/30/2018,2.8,1,156
1762727,Sunny Garden Studio in the Castro,237849,Jan,,Castro/Upper Market,37.7604993,-122.442467,Entire home/apt,150,30,26,10/17/2018,0.44,1,189
1767569,Hayes Valley Victorian Flat,9286574,Lydia,,Western Addition,37.77831882,-122.4307888,Entire home/apt,175,2,72,11/14/2018,1.89,1,6
1768239,Stunning Views2 near Haight&Castro!,3685746,Deb & Greg,,Haight Ashbury,37.76357224,-122.4458117,Entire home/apt,160,30,37,9/19/2017,0.59,2,365
1769688,Large Comfy BR + Private Bath in Sunny Flat,4297383,Rob,,Western Addition,37.77960125,-122.4419933,Private room,109,4,197,12/2/2018,3.17,2,51
1774026,"The top of Liberty Hill, near BART",7197110,Cedric,,Mission,37.75564583,-122.4241035,Entire home/apt,418,3,80,10/22/2018,1.28,2,118
1777429,Modern Luxury - 4bd + studio,648553,Julie & Brad,,Castro/Upper Market,37.75700039,-122.4268785,Entire home/apt,1450,5,8,7/22/2018,0.26,3,48
1778650,1 Brm Apartment For Business/Vacation~ Golden Gate,9338291,Ludmila,,Outer Richmond,37.77498568,-122.4890658,Entire home/apt,133,1,44,12/3/2018,7.5,1,286
1785463,Burgundy Room: OceanView+Breakfast+Parking+3 baths,5565510,Lulu,,West of Twin Peaks,37.73400879,-122.4647491,Private room,45,2,159,11/19/2018,2.55,5,356
1798744,Contemporary Soho style condo! *LONG TERM RENTAL,9433172,Maryann,,Downtown/Civic Center,37.78569443,-122.4212671,Entire home/apt,225,30,0,,,1,89
1803219,1907 Victorian in Cool Neighborhood,3228078,Marla,,Noe Valley,37.75288389,-122.4281735,Private room,165,1,79,11/11/2018,1.35,2,312
1807012,The Green Room – with private bath!,1574663,Val,,Mission,37.75008135,-122.4184093,Private room,170,1,23,8/23/2018,0.48,2,0
1807493,"Flat in SoMa - Top Floor, comfy queen bed, 1bd/1ba",1359769,Tom,,South of Market,37.779132,-122.4046368,Entire home/apt,170,30,103,3/30/2018,1.66,1,280
1810486,Classic 2BR Victorian Lower Haight,9485417,Michael,,Western Addition,37.77333315,-122.432197,Entire home/apt,285,3,63,10/27/2018,1.01,1,215
1814061,Modern luxury; Noe Valley pvt flat,820856,Dave,,Mission,37.75110161,-122.4241432,Entire home/apt,150,30,11,7/13/2018,0.18,1,170
1815551,Lovely apartment in Noe Valley!,9509470,Sarah,,Noe Valley,37.75044878,-122.4278526,Entire home/apt,250,2,216,12/2/2018,3.5,1,325
1821543,Cozy yet spacious 1 Bedroom Apt,9536576,Raj,,Pacific Heights,37.79058866,-122.4388412,Entire home/apt,150,30,14,10/30/2018,0.25,1,257
1827638,Full floor renovated apartment with private garden,210090,Jared,,Mission,37.76949285,-122.4254303,Entire home/apt,225,31,1,11/21/2013,0.02,1,158
1827653,Cozy room in Victorian home.,8513389,Jorge & Nicolas,,Western Addition,37.77793984,-122.4451156,Private room,115,2,188,11/26/2018,3.05,3,36
1830541,Golden Gate Park Retreat,9574679,Leticia,,Inner Richmond,37.77844814,-122.4689273,Entire home/apt,135,3,234,11/14/2018,3.93,1,266
1841331,"Best Location in The City,4",4836019,Sam,,Western Addition,37.77733449,-122.4373568,Private room,50,30,10,10/31/2018,0.16,13,290
1843662,#NAME?,9632192,Lynn,,Castro/Upper Market,37.76448235,-122.4292381,Entire home/apt,145,30,18,4/21/2018,0.33,15,365
1844117,Lovely Location in NOPA 2 for 2,4836019,Sam,,Western Addition,37.77692901,-122.4373856,Private room,60,30,8,7/17/2016,0.13,13,249
1844877,"""The apartment is awesome...""",3350634,Sebastian,,Potrero Hill,37.7616455,-122.4044234,Entire home/apt,110,30,92,10/6/2018,1.56,1,111
1847664,Lovely NOPA Garden Apart. w. Priv. Entrance,262762,Jan,,Inner Richmond,37.77527443,-122.4547466,Entire home/apt,128,4,81,11/16/2018,1.33,1,164
1855096,Fabulous Artist Flat—Potrero Hill—Business Ready,9011470,Michael,,Potrero Hill,37.76457868,-122.3933537,Entire home/apt,190,2,262,11/21/2018,4.27,1,220
1857226,San Fran 3BR/Den/3bathroom/free parking,5480373,Louise And Jim,,Diamond Heights,37.7356426,-122.4408541,Entire home/apt,390,5,54,11/10/2018,0.98,1,265
1861344,Cozy up at a Stylish South Beach High-rise Peppered with Art,3286545,Kate,,South of Market,37.77813733,-122.3976957,Entire home/apt,220,30,7,11/3/2018,0.33,1,299
1863316,Very Spacious Sunny Mission Room,3713398,Yong,,Mission,37.76908911,-122.4217075,Private room,75,2,56,11/12/2018,0.95,2,0
1864390,Fun & Artsy 2 bdrm 2 ba Hayes Valley Hidden Gem,9686057,Kaleen,,Western Addition,37.77656531,-122.4288331,Entire home/apt,145,30,141,8/4/2018,2.3,1,129
1865406,Alamo Square Modern Studio Spa,38836,Bernat,,Western Addition,37.77775236,-122.4332119,Entire home/apt,94,30,28,5/2/2018,0.46,42,276
1881223,"Linda Street, The whole world around the corner",6893384,Philip,,Mission,37.75985835,-122.4221531,Private room,80,2,13,11/29/2018,2.55,1,37
1881632,Spacious Room Startup House (Parking + Laundry),725617,Mike,,Bayview,37.74026362,-122.3887666,Private room,46,30,8,8/18/2018,0.15,3,326
1885057,FURNISHED APARTMENT W/ POOL #12,7799719,Jon,,Haight Ashbury,37.76827406,-122.445055,Entire home/apt,157,30,4,12/20/2017,0.1,7,365
1886260,Huge Top Floor Loft In Alamo Square,1126796,Giancarlo,,Western Addition,37.77646509,-122.4309604,Entire home/apt,300,30,46,5/20/2018,0.78,2,365
1887206,Amazing House on a Sunny Hillside,4027973,Zak,,Bayview,37.7187473,-122.3954834,Entire home/apt,131,30,10,8/12/2018,0.2,1,295
1898486,Private Cottage in Noe Valley,9861752,Ed,,Noe Valley,37.74449682,-122.4271797,Entire home/apt,245,30,98,5/1/2018,1.61,1,31
1906323,"Panoramic Views in a Breezy, Modern House in Exclusive Dolores Heights",9754790,Debra,,Noe Valley,37.75205621,-122.4300922,Entire home/apt,850,7,20,8/11/2018,0.37,1,20
1907229,AMAZING LOCATION + SPACE + LUXURY!,2345833,Raj,,Western Addition,37.78636612,-122.4379296,Entire home/apt,450,1,122,11/13/2018,1.99,1,337
1907252,Charming downstairs flat—great location,5063835,Jay,,Bernal Heights,37.73934629,-122.4212741,Private room,59,30,2,12/1/2018,0.51,1,139
1909613,Quiet 2B Heart of the Mission- 12 Mins to Downtown,2243934,Adrienne,,Mission,37.76431288,-122.4244759,Entire home/apt,299,3,5,9/11/2018,0.3,1,0
1913043,Penthouse PatioBedRoom+Bath Monthly,6744265,Todd,,South of Market,37.78829886,-122.3915137,Private room,110,30,29,12/1/2018,0.47,2,1
1914841,"Artist studio, garden apartment",9932058,John,,Western Addition,37.78017227,-122.4377082,Entire home/apt,156,5,108,11/13/2018,1.81,2,83
1917622,Bright NOPA Studio with Views,9942610,Scott,,Western Addition,37.78104165,-122.440031,Entire home/apt,215,2,48,10/11/2018,0.81,1,318
1919372,Jewel Box Studio in Hip NoPa,7361314,Art,,Haight Ashbury,37.77570009,-122.4384717,Entire home/apt,175,1,308,11/24/2018,5.08,1,264
1919829,"Sunny, charming room, parking, BART, deck",9950833,Kimberly,,West of Twin Peaks,37.73640963,-122.4443786,Private room,124,3,25,11/13/2018,0.43,2,90
1920033,Private room with private bathroom,4921,Kevin,,Inner Sunset,37.7538901,-122.4580171,Private room,120,1,492,12/2/2018,8.02,2,55
1925206,Bedroom Suite with attached Private Bathroom,9971829,Joshua,,Visitacion Valley,37.7219829,-122.4075767,Private room,129,1,88,11/14/2018,3.35,1,362
1925714,Minimalist Historic Penthouse with Roof Deck,995213,Jason,,Financial District,37.79722637,-122.4011302,Entire home/apt,180,30,32,8/4/2018,0.58,1,284
1926253,"Cozy, studio garden apartment",9978934,Jennifer,,Excelsior,37.72248434,-122.4277876,Entire home/apt,80,2,119,11/30/2018,2.07,1,142
1931459,Edwardian Style Pacific Heights 1BD,4141241,Blair,,Pacific Heights,37.79187893,-122.4320529,Entire home/apt,350,30,63,7/1/2018,1.03,1,17
1931788,Room in Large Flat in the Mission,836750,Jim,,Mission,37.75167976,-122.4197924,Private room,135,2,96,10/22/2018,2.04,1,360
1931937,Blocks from GG Park & Ocean Beach,7932270,Noam,,Seacliff,37.78156409,-122.4944245,Private room,93,30,68,7/24/2018,1.15,1,87
1931946,Chez Paul,266101,Christie,,Pacific Heights,37.79048564,-122.4390471,Entire home/apt,130,30,72,3/2/2017,1.19,1,339
1932019,Private garden guest duplex,10001067,Martha,,Inner Sunset,37.75561601,-122.4680532,Private room,90,2,101,11/11/2018,1.7,1,340
1937575,Spacious Sunny 2BD Mission Jewel,10024887,Deborah,,Mission,37.75770488,-122.4084114,Private room,190,3,19,3/13/2018,0.31,2,0
1940496,Mission designer room w/ private bath,5400914,Bar,,Mission,37.74865986,-122.4111921,Private room,100,2,67,11/19/2018,2.95,3,6
1944564,Mission Artist Residency,812141,Brian,,Mission,37.76428759,-122.4127554,Entire home/apt,169,3,161,11/29/2018,2.69,1,305
1945508,"Gorgeous, bright, NOPA flat, views",3800640,Julie,,Haight Ashbury,37.7690727,-122.4375496,Private room,150,3,52,11/13/2018,1,1,365
1954514,Sunny Apartment in Upper Castro Street,5080229,Matt,,Castro/Upper Market,37.76359353,-122.4345541,Private room,165,3,78,10/22/2018,1.3,1,0
1954525,Charming studio close to GGP,3722216,Ilka,,Inner Richmond,37.78084624,-122.4729342,Entire home/apt,120,2,116,12/2/2018,1.9,1,34
1959880,Sunny Bernal Heights Victorian,1600928,Kristina,,Bernal Heights,37.73997864,-122.4127131,Private room,95,2,94,11/15/2018,2.44,1,349
1967457,Completely Private Charming Peaceful Garden Cabin,4318558,Beth,,Bernal Heights,37.73971171,-122.4159029,Entire home/apt,101,3,121,12/3/2018,1.98,1,24
1970257,Classic 3BR Mission Edwardian home w/lovely garden,7649665,Eoin & Susie,,Mission,37.75114043,-122.4078588,Entire home/apt,160,5,38,10/9/2018,0.91,2,0
1970756,Beautiful 1bedroom apartment,10162964,Shelley,,Bernal Heights,37.74003647,-122.4208357,Entire home/apt,115,30,23,9/16/2018,0.39,5,159
1975404,Haight Owner-Designer Apt  & Parking,10197471,Paul,,Haight Ashbury,37.7719075,-122.4391783,Entire home/apt,325,2,85,10/30/2018,1.42,2,127
